X,Y,OBJECTID,SysSchool,GradeRange,SchoolAddress,SchoolCity,STATE,SchoolZipCode,MailAddress,MailCity,MailZipCode,PrincipalName,PrincipalEmail,SchoolPhone,SchoolFax,longitude,latitude,Year,SchoolYear,SystemID,SystemName,SchoolID,SchoolName,Type,ENROLLMENT_COUNT,Churn,TeacherCount,AvgExp,pYrsLt1,pYears1_10,pYears11_20,pYears21_30,pYearsGt30
-84.19679515,33.78205345,658,6440201,8-Jun,505 S Hairston Rd,Stone Mountain,GA,30088-1612,505 S Hairston Rd,Stone Mountain,30088-1612,"Boston, Marchell",marchell_boston@dekalbschoolsga.org,678.874.8702,678.874.8710,-84.196791,33.782047,2019,2018-19,644,DeKalb County,201,Freedom Middle School,Middle School,1120,27,78,12,5,45,30,19,1
-84.12941113,33.72502244,659,6440202,12-Sep,2440 Phillips Rd,Lithonia,GA,30058-5374,2440 Phillips Rd,Lithonia,30058-5374,"Mccray, Darrick",Darrick_Mccray@dekalbschoolsga.org,678.676.2902,678.676.2910,-84.129407,33.725016,2019,2018-19,644,DeKalb County,202,Lithonia High School,High School,1370,26,88,13,7,44,27,15,7
-84.11034312,33.71479144,660,6440203,8-Jun,2451 Randall Ave,Lithonia,GA,30058-4673,2451 Randall Ave,Lithonia,30058-4673,"Harrell, Tracy",tracy_harrell@dekalbschoolsga.org,678.875.0702,678.875.0710,-84.110339,33.714785,2019,2018-19,644,DeKalb County,203,Lithonia Middle School,Middle School,1137,32,69,13,4,42,29,22,3
-84.15683714,33.74159744,661,6440205,8-Jun,1775 Young Rd,Lithonia,GA,30058-5604,1775 Young Rd,Lithonia,30058-5604,"Davis, Karen",karen_i_davis@dekalbschoolsga.org,678.874.7902,678.874.7910,-84.156833,33.741591,2019,2018-19,644,DeKalb County,205,Redan Middle School,Middle School,773,27,49,11,20,35,27,18,0
-84.30842119,33.94138748,662,6440214,PK-05,1923 Womack Rd,Dunwoody,GA,30338-4431,1923 Womack Rd,Dunwoody,30338-4431,"Sanders, Jennifer",jennifer_p_sanders@dekalbschoolsga.org,678.875.4002, ,-84.308417,33.941381,2019,2018-19,644,DeKalb County,214,Dunwoody Elementary School,Elementary School,1122,21,78,10,23,40,27,8,3
-84.27114017,33.76894044,663,6440215,KK-08,3191 Covington Hwy,Avondale Estates,GA,30002-1607,3191 Covington Hwy,Avondale Estates,30002-1607,"Kelbaugh, Katherine",Katherine.kelbaugh@themuseumschool.org,404.292.9760, ,-84.271136,33.768934,2019,2018-19,644,DeKalb County,215,Museum School Avondale Estates,Elementary School,579,2,47,9,0,60,38,2,0
-84.19817515,33.78865645,664,6440272,PK-05,445 Halwick Way,Stone Mountain,GA,30083-4381,445 Halwick Way,Stone Mountain,30083-4381,"Brown, Derrick",derrick_a_brown@dekalbschoolga.org,678.676.6102,678.676.6110,-84.198171,33.78865,2019,2018-19,644,DeKalb County,272,Rockbridge Elementary School,Elementary School,822,38,60,11,17,45,13,23,2
-84.29681617,33.67622842,665,6440275,PK-05,2330 River Rd,Ellenwood,GA,30294-1128,2330 River Rd,Ellenwood,30294-1128,"Thomas, Norman Harold",norman_h_thomas@dekalbschoolsga.org,678.874.3902,678.874.3910,-84.296812,33.676222,2019,2018-19,644,DeKalb County,275,Cedar Grove Elementary School,Elementary School,569,28,42,14,5,41,26,12,17
-84.20203615,33.81047345,666,6440276,12-Sep,4555 Central Dr,Stone Mountain,GA,30083-2528,4555 Central Dr,Stone Mountain,30083-2528,"John, Wislene",wislene_john@dekalbschoolsga.org,678.676.6302,678.676.6310,-84.202032,33.810467,2019,2018-19,644,DeKalb County,276,Stone Mountain High School,High School,1131,30,70,13,9,34,41,13,3
-84.32019619,33.91525347,667,6440288,6-Apr,1663 E Nancy Creek Dr NE,Brookhaven,GA,30319-1763,1663 E Nancy Creek Dr NE,Brookhaven,30319-1763,"Neely, Laura S.",laura_s_neely@dekalbschoolsga.org,678.874.6602,678.874.6610,-84.320192,33.915247,2019,2018-19,644,DeKalb County,288,Kittredge Magnet School,Elementary School,482,2,35,18,3,26,34,26,11
-84.27145118,33.89145647,668,6440290,8-Jun,3456 Aztec Rd,Atlanta,GA,30340-2702,3456 Aztec Rd,Atlanta,30340-2702,"Anthony, Sedrick",Sedrick_B_Anthony@dekalbschooslga.org,678.676.7902,678.676.7910,-84.271447,33.89145,2019,2018-19,644,DeKalb County,290,Sequoyah Middle School,Middle School,1762,20,111,10,7,60,17,13,3
-84.17188614,33.67694143,669,6440291,8-Jun,5333 Salem Rd,Lithonia,GA,30038-2865,5333 Salem Rd,Lithonia,30038-2865,"Harvey, Terrence",terrence_harvey@dekalbschoolsga.org,678.676.9402,678.676.9410,-84.171882,33.676935,2019,2018-19,644,DeKalb County,291,Salem Middle School,Middle School,1028,32,64,11,6,53,23,14,3
-84.14478213,33.76369145,670,6440293,PK-05,1040 King Way Dr,Lithonia,GA,30058-6114,1040 King Way Dr,Lithonia,30058-6114,"Sanders, Sylvia",sylvia_sanders@dekalbschoolsga.org,678.676.3902,678.676.3910,-84.144778,33.763685,2019,2018-19,644,DeKalb County,293,Shadow Rock Elementary School,Elementary School,569,27,41,15,10,34,15,32,10
-84.18393914,33.68931043,671,6440297,PK-05,5100 Rock Springs Rd,Lithonia,GA,30038-2328,5100 Rock Springs Rd,Lithonia,30038-2328,"Alford, Michele",Michele_C_Alford@dekalbschoolsga.org,678.676.8202,678.676.8210,-84.183935,33.689304,2019,2018-19,644,DeKalb County,297,"Edward L. Bouie, Sr. Elementary School",Elementary School,599,6,44,18,2,23,27,39,9
-84.25366816,33.69750343,672,6440301,8-Jun,3001 Columbia Dr,Decatur,GA,30034-4148,3001 Columbia Dr,Decatur,30034-4148,"Jones, Keith",keith_a_jones@dekalbschoolsga.org,678.875.0502,678.875.0510,-84.253664,33.697497,2019,2018-19,644,DeKalb County,301,Columbia Middle School,Middle School,889,29,61,9,18,41,28,12,2
-84.26906117,33.67980742,673,6440305,PK-05,3574 Oakvale Rd,Decatur,GA,30034-4701,3574 Oakvale Rd,Decatur,30034-4701,"Pressley, Sabrina",sabrina_m_pressley@dekalbschoolsga.org,678.875.1302,678.875.1310,-84.269057,33.679801,2019,2018-19,644,DeKalb County,305,Oakview Elementary,Elementary School,763,36,60,11,13,43,25,13,5
-84.26570217,33.74366844,674,6440309,6-Apr,3039 Santa Monica Dr,Decatur,GA,30032-3627,3039 Santa Monica Dr,Decatur,30032-3627,"Crum, Cornellia",cornellia_crum@dekalbschoolsga.org,678.874.2402, ,-84.265698,33.743662,2019,2018-19,644,DeKalb County,309,Wadsworth Magnet School for High Achievers,Elementary School,113,2,14,19,0,14,43,36,7
-84.13646413,33.69903443,675,6440311,KK-08,6400 Woodrow Rd,Lithonia,GA,30038-2437,6400 Woodrow Rd,Lithonia,30038-2437,"Williams, Tonya",Tonya_Williams@dekalbschoolsga.org,404.656.3103, ,-84.13646,33.699028,2019,2018-19,644,DeKalb County,311,Leadership Preparatory Academy,Elementary School,451,5,41,4,15,76,7,2,0
-84.29050418,33.84884346,676,6440314,KK-08,2225 Heritage Dr NE,Atlanta,GA,30345-3534,2225 Heritage Dr NE,Atlanta,30345-3534,"Elliott, Christi",celliot_earby@theglobeacademy.net,404.867.6183, ,-84.2905,33.848837,2019,2018-19,644,DeKalb County,314,GLOBE Academy Charter School I,Elementary School,903,2,46,7,0,80,17,2,0
-84.27577018,33.88602347,677,6440315,12-Jun,3130 Raymond Dr,Doraville,GA,30340-1827,3130 Raymond Dr,Doraville,30340-1827,"Boone, Barbara",bboone@tapestrycharter.org,678.676.1200, ,-84.275766,33.886017,2019,2018-19,644,DeKalb County,315,Tapestry Public Charter School,High School,248,4,24,5,0,83,17,0,0
-84.16442013,33.69565643,678,6440375,PK-05,5505 Philip Bradley Dr,Lithonia,GA,30038-1200,5505 Philip Bradley Dr,Lithonia,30038-1200,"Burke, Walter",walter_l_burke@dekalbschoolsga.org,678.676.8702,678.676.8710,-84.164416,33.69565,2019,2018-19,644,DeKalb County,375,Fairington Elementary School,Elementary School,653,64,46,13,11,39,26,17,7
-84.11601013,33.77439345,679,6440397,8-Jun,922 Stephenson Rd,Stone Mountain,GA,30087-4619,922 Stephenson Rd,Stone Mountain,30087-4619,"Booker, Rasheen Germaine",Rasheen_Booker@dekalbschoolsga.org,678.676.4402,678.676.4410,-84.116006,33.774387,2019,2018-19,644,DeKalb County,397,Stephenson Middle School,Middle School,955,20,62,14,8,34,31,23,5
-84.25463117,33.78591045,680,6440399,PK-05,385 Glendale Rd,Scottdale,GA,30079-1810,385 Glendale Rd,Scottdale,30079-1810,"Massey, Katrina",katrina_k_massey@dekalbschoolsga.org,678.676.6002,678.676.6010,-84.254627,33.785904,2019,2018-19,644,DeKalb County,399,Robert Shaw Theme School,Elementary School,439,1,36,11,6,53,22,17,3
-84.20246815,33.73447944,681,6440401,8-Jun,5200 Covington Hwy,Decatur,GA,30035-2201,5200 Covington Hwy,Decatur,30035-2201,"Kemp, Eric",eric_kemp@dekalbschoolsga.org,678.875.0302,678.875.0310,-84.202464,33.734473,2019,2018-19,644,DeKalb County,401,Mary McLeod Bethune Middle School,Middle School,862,35,57,8,11,58,19,9,4
-84.31089219,33.89660547,682,6440406,8-Jun,3601 Sexton Woods Dr,Chamblee,GA,30341-2016,3601 Sexton Woods Dr,Chamblee,30341-2016,"Martin, John",John_Martin@dekalbschoolsga.org,678.874.8202,..,-84.310888,33.896599,2019,2018-19,644,DeKalb County,406,Chamblee Middle School,Middle School,969,11,68,13,10,37,31,16,6
-84.19465715,33.83259646,683,6440407,12-Sep,1701 Mountain Industrial Blvd,Stone Mountain,GA,30083-1027,1701 Mountain Industrial Blvd,Stone Mountain,30083-1027,"Conner, Edward",Edward_L_Conner@dekalschoolsga.org,678.676.0221, ,-84.194653,33.83259,2019,2018-19,644,DeKalb County,407,Dekalb Early College Academy,High School,302,3,19,18,5,26,26,26,16
-84.30696618,33.72722543,684,6440409,PK-05,2162 Second Ave,Decatur,GA,30032-5259,2162 Second Ave,Decatur,30032-5259,"Wells, Shaun",shaun_wells@dekalbschoolsga.org,678.874.3402, ,-84.306962,33.727219,2019,2018-19,644,DeKalb County,409,Ronald E McNair Discover Learning Academy Elementary School,Elementary School,659,26,49,12,12,37,29,14,8
-84.26726617,33.75935444,685,6440410,12-Aug,1192 Clarendon Ave,Avondale Estates,GA,30002-1570,1192 Clarendon Ave,Avondale Estates,30002-1570,"McCauley, Susan",susan_m_mccauley@dekalbschoolsga.org,678.676.2502, ,-84.267262,33.759348,2019,2018-19,644,DeKalb County,410,DeKalb School of the Arts,High School,431,3,31,16,3,23,36,32,7
-84.24090816,33.68969343,686,6440475,PK-05,3505 Boring Rd,Decatur,GA,30034-4406,3505 Boring Rd,Decatur,30034-4406,"Blackwell, Dawn",dawn_m_blackwell@dekalbschoolsga.org,678.874.5802,678.874.5810,-84.240904,33.689687,2019,2018-19,644,DeKalb County,475,Bob Mathis Elementary School,Elementary School,377,32,39,13,0,44,39,15,3
-84.12461813,33.77465045,687,6440497,12-Sep,701 Stephenson Rd,Stone Mountain,GA,30087-4616,701 Stephenson Rd,Stone Mountain,30087-4616,"Jones, Michael",michael_a_jones@dekalbschoolsga.org,678.676.4202,678.676.4210,-84.124614,33.774644,2019,2018-19,644,DeKalb County,497,Stephenson High School,High School,1443,19,85,16,4,31,32,25,9
-84.19842315,33.79855845,688,6440500,12-Jun,5855 Memorial Dr,Stone Mountain,GA,30083-3486,5855 Memorial Dr,Stone Mountain,30083-3486,"Smith, Margie",margie_m_smith@dekalbschoolsga.org,678.676.2302,678.676.2310,-84.198419,33.798552,2019,2018-19,644,DeKalb County,500,DeKalb Alternative School,High School,161,399,38,11,8,50,26,11,5
-84.19783715,33.79862845,689,6440503,PK-12,5839 Memorial Dr,Stone Mountain,GA,30083-3486,5839 Memorial Dr,Stone Mountain,30083-3486,"Summerlin, Michele",michele_r_summerlin@fc.dekalb.k12.ga.us,678.676.1890,678.676.1888,-84.197833,33.798622,2019,2018-19,644,DeKalb County,503,East DeKalb Special Education Center,K12,46,100,5,24,0,20,20,20,40
-84.21211716,33.83305846,690,6440506,8-Jun,4293 Sarr Pkwy,Stone Mountain,GA,30083-1031,4301 Sarr Parkway,Tucker,30084,"Hinton, Vincent",vincent_t_hinton@dekalbscholsga.org,678.676.4802,..,-84.212113,33.833052,2019,2018-19,644,DeKalb County,506,Stone Mountain Middle School,Middle School,1019,33,69,11,9,46,28,16,1
-84.17359714,33.80504845,691,6440507,8-Jun,5265 Mimosa Dr,Stone Mountain,GA,30083-3624,5265 Mimosa Dr,Stone Mountain,30083-3624,"Rhodes, Antoine",antoine_l_rhodes@dekalbschoolsga.org,678.504.4302, ,-84.173593,33.805042,2019,2018-19,644,DeKalb County,507,The Champion Middle Theme School,Middle School,802,5,44,13,2,34,57,7,0
-84.32086819,33.82935245,692,6440510,PK-12,1634 Knob Hill Dr NE,Atlanta,GA,30329-3209,1634 Knob Hill Dr NE,Atlanta,30329-3209,"Sims, Keisha Simone",Keisha_s_sims@dekalbschoolsga.org,678.874.7002, ,-84.320864,33.829346,2019,2018-19,644,DeKalb County,510,Margaret Harris Comprehensive School,K12,73,12,15,16,0,40,27,13,20
-84.18979615,33.81555246,693,6440575,PK-05,4900 Sheila Ln,Stone Mountain,GA,30083-2124,4900 Sheila Ln,Stone Mountain,30083-2124,"Clark, Kyia",kyia_l_clark@dekalbschoolsga.org,678.676.4602,678.676.4610,-84.189792,33.815546,2019,2018-19,644,DeKalb County,575,Stone Mill Elementary School,Elementary School,559,47,41,13,7,49,24,12,7
-84.18351514,33.72366044,694,6440597,8-Jun,2215 Miller Rd,Decatur,GA,30035-3708,2215 Miller Rd,Decatur,30035-3708,"Kimber, Marcus",Marcus_Kimber@dekalbschoolsga.org,678.676.8902,678.676.8910,-84.183511,33.723654,2019,2018-19,644,DeKalb County,597,Miller Grove Middle School,Middle School,862,29,63,12,3,46,35,13,3
-84.21418516,33.84737246,695,6440605,8-Jun,2160 Idlewood Rd,Tucker,GA,30084-4815,2160 Idlewood Rd,Tucker,30084-4815,"Cunningham, Kathy",kathy_cunningham@dekalbschoolsga.org,678.875.0902,678.875.0910,-84.214181,33.847366,2019,2018-19,644,DeKalb County,605,Tucker Middle School,Middle School,1265,21,88,10,8,55,21,14,3
-84.13102912,33.65045142,696,6440610,12-Sep,6610 Browns Mill Rd,Lithonia,GA,30038-4215,6610 Browns Mill Rd,Lithonia,30038-4215,"Swanson, Rodney Frederick",rodney_f_swanson@dekalbschoolsga.org,678.875.3602, ,-84.131025,33.650445,2019,2018-19,644,DeKalb County,610,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",High School,1341,2,85,12,2,57,21,19,1
-84.20063915,33.74244444,697,6440675,PK-05,4120 Cedar Ridge Trl,Stone Mountain,GA,30083-5708,4120 Cedar Ridge Trl,Stone Mountain,30083-5708,"Jermon, Brandy",Brandy_Jermon@dekalbschoolsga.org,678.874.0202,678.874.0210,-84.200635,33.742438,2019,2018-19,644,DeKalb County,675,Woodridge Elementary School,Elementary School,483,42,39,11,21,39,18,13,10
-84.3377942,33.87581546,698,6440705,8-May,3007 Hermance Dr NE,Brookhaven,GA,30319-2627,3007 Hermace Drive,Atlanta,30319,"Felix-Clark, Crystal",crystal_clark@dekalbschoolsga.org,404.846.3242,404.846.3243,-84.33779,33.875809,2019,2018-19,644,DeKalb County,705,DeKalb PATH Academy Charter School,Middle School,368,0,23,6,13,74,9,4,0
-84.34530219,33.78011144,699,6440707,11-Feb,934 Briarcliff Rd NE,Atlanta,GA,30306-2618,934 Briarcliff Rd NE,Atlanta,30306-2618,"Funderburk, Susan",susan_funderburk@dekalbschoolsga.org,404.888.7876, ,-84.345298,33.780105,2019,2018-19,644,DeKalb County,707,UHS of Laurel Heights,High School,40,375,8,11,0,50,38,13,0
-84.25166117,33.86697647,700,6440797,8-Jun,2830 Henderson Mill Rd,Chamblee,GA,30341-5712,2830 Henderson Mill Rd,Chamblee,30341-5712,"Patillo, Rochelle",Rochelle_L_Patillo@dekalbschoolsga.org,678.874.2902,678.874.2910,-84.251657,33.86697,2019,2018-19,644,DeKalb County,797,Henderson Middle School,Middle School,1486,14,98,12,3,42,40,11,4
-84.29010718,33.80281345,701,6440805,KK-05,2418 Wood Trail Ln,Decatur,GA,30033-4849,2418 Wood Trail Ln,Decatur,30033-4849,"Allen, Julia",julia_allen@dekalbschoolsga.org,404.499.8969,404.499.8968,-84.290103,33.802807,2019,2018-19,644,DeKalb County,805,International Community School,Elementary School,431,10,35,8,6,57,34,3,0
-84.19465715,33.83259646,702,6440810,12-Oct,1701 Mountain Industrial Blvd,Stone Mountain,GA,30083-1027,1701 Mountain Industrial Blvd,Stone Mountain,30083-1027,"Jones, Merlon B",merlon_b_jones@dekalbschoolsga.org,678.676.2602, ,-84.194653,33.83259,2019,2018-19,644,DeKalb County,810,Elizabeth Andrews High School,High School,454,102,50,18,4,14,40,30,12
-84.27316217,33.81932245,703,6440897,8-Jun,3100 Mount Olive Dr,Decatur,GA,30033-3018,3100 Mount Olive Dr,Decatur,30033-3018,"Taylor, Jacqueline",jacqueline_d_taylor@dekalbschoolsga.org,678.874.7602,678.874.7610,-84.273158,33.819316,2019,2018-19,644,DeKalb County,897,Druid Hills Middle School,Middle School,987,16,73,15,3,38,26,29,4
-84.19933015,33.82450146,704,6441010,KK-08,1492 Kelton Dr,Stone Mountain,GA,30083-1918,1492 Kelton Dr,Stone Mountain,30083-1918,"Wills, Maury",Mr.m.wills@dateacademy.org,770.484.5865, ,-84.199326,33.824495,2019,2018-19,644,DeKalb County,1010,DeKalb Academy of Technology and the Environment Charter School,Elementary School,725,5,41,10,5,59,24,7,5
-84.26087017,33.77897645,705,6441050,KK-07,3131 Old Rockbridge Rd,Avondale Estates,GA,30002-1123,3131 Old Rockbridge Rd,Avondale Estates,30002-1123,"Hamilton, Bianca",bianca_hamilton@dekalbschoolsga.org,678.874.1302,678.874.1310,-84.260866,33.77897,2019,2018-19,644,DeKalb County,1050,DeKalb Elementary School of the Arts,Elementary School,510,3,34,17,3,32,24,29,12
-84.22258316,33.83733146,706,6441052,PK-05,1855 Brockett Rd,Tucker,GA,30084-6433,1855 Brockett Rd,Tucker,30084-6433,"Seabrook, Antoinette",antoinette_m_seabrook@dekalbschoolsga.org,678.874.2602,678.874.2610,-84.222579,33.837325,2019,2018-19,644,DeKalb County,1052,Brockett Elementary School,Elementary School,464,13,40,14,8,40,23,20,10
-84.21834815,33.67923343,707,6441053,PK-05,3536 Radcliffe Blvd,Decatur,GA,30034-5911,3536 Radcliffe Blvd,Decatur,30034-5911,"Smith, Lawanzer",lawanzer_smith@dekalbschoolsga.org,678.676.8402,678.676.8410,-84.218344,33.679227,2019,2018-19,644,DeKalb County,1053,Chapel Hill Elementary School,Elementary School,612,35,41,13,2,34,42,22,0
-84.25802416,33.71977443,708,6441054,PK-05,3230 Columbia Woods Dr,Decatur,GA,30032-5842,3230 Columbia Woods Dr,Decatur,30032-5842,"Stanley, Raymond Ethan",raymond_e_stanley@dekalbschoolsga.org,678.874.0702,678.874.0710,-84.25802,33.719768,2019,2018-19,644,DeKalb County,1054,Columbia Elementary School,Elementary School,539,29,43,13,7,35,37,21,0
-84.29228018,33.86969246,709,6441055,PK-05,2449 Dresden Dr,Chamblee,GA,30341-5218,2449 Dresden Dr,Chamblee,30341-5218,"Berger, Jesse",Jesse_Berger@dekalbschoolsga.org,678.676.7202,678.676.7210,-84.292276,33.869686,2019,2018-19,644,DeKalb County,1055,Dresden Elementary School,Elementary School,927,16,69,11,12,45,28,12,4
-84.24052017,33.87338147,710,6441056,PK-05,2914 Evans Woods Dr,Doraville,GA,30340-4816,2914 Evans Woods Dr,Doraville,30340-4816,"Fields, Lakwanza",lakwanza_fields@dekalbschoolsga.org,678.874.2702,678.874.2710,-84.240516,33.873375,2019,2018-19,644,DeKalb County,1056,Evansdale Elementary School,Elementary School,624,10,46,15,0,37,35,22,7
-84.29810217,33.71846943,711,6441057,8-Jun,2190 Wallingford Dr,Decatur,GA,30032-6226,2190 Wallingford Dr,Decatur,30032-6226,"Mitchell, Ronald",ronald_mitchell@dekalbschoolsga.org,678.874.5102,678.874.5110,-84.298098,33.718463,2019,2018-19,644,DeKalb County,1057,McNair Middle School,Middle School,720,37,48,10,4,52,23,15,6
-84.22211416,33.82740846,712,6441059,PK-05,1484 Idlewood Rd,Tucker,GA,30084-7721,1484 Idlewood Rd,Tucker,30084-7721,"Elder, Robin",Robin_Elder@dekalbschoolsga.org,678.874.3202,678.874.3210,-84.22211,33.827402,2019,2018-19,644,DeKalb County,1059,Idlewood Elementary School,Elementary School,941,34,73,11,6,49,29,11,6
-84.21880116,33.86860747,713,6441061,PK-05,4137 Livsey Rd,Tucker,GA,30084-2548,4137 Livsey Rd,Tucker,30084-2548,"Pickett, Shawna",shawna_l_pickett@dekalbschoolsga.orgs,678.874.3302,678.874.3310,-84.218797,33.868601,2019,2018-19,644,DeKalb County,1061,Livsey Elementary School,Elementary School,337,11,32,16,9,25,25,34,6
-84.21610616,33.85624646,714,6441070,12-Sep,5036 Lavista Rd,Tucker,GA,30084-3500,5036 Lavista Rd,Tucker,30084-3500,"Parker, Eric",eric_parker@dekalbschoolsga.org,678.874.3702,678.874.3710,-84.216102,33.85624,2019,2018-19,644,DeKalb County,1070,Tucker High School,High School,1757,16,120,13,3,48,27,20,3
-84.33714819,33.84134646,715,6441071,PK-05,3034 Curtis Dr NE,Brookhaven,GA,30319-4163,3034 Curtis Dr NE,Brookhaven,30319-4163,"Haddock, Demetria",Demetria_Haddock@dekalbschoolsga.org,678.874.7802,678.874.7810,-84.337144,33.84134,2019,2018-19,644,DeKalb County,1071,Woodward Elementary School,Elementary School,844,16,70,12,10,53,10,21,6
-84.24553116,33.74756844,716,6441101,PK-05,1530 Joy Ln,Decatur,GA,30032-3058,1530 Joy Ln,Decatur,30032-3058,"Nelloms, Sheila",sheila_m_nelloms@dekalbschoolsga.org,678.874.1402, ,-84.245527,33.747562,2019,2018-19,644,DeKalb County,1101,Peachcrest Elementary School,Elementary School,895,41,78,13,6,40,31,17,6
-84.30218118,33.69585343,717,6441103,PK-05,3132 Clifton Church Rd SE,Atlanta,GA,30316-4944,3132 Clifton Church Rd SE,Atlanta,30316-4944,"Bethea, Angela",angela_thomas-bethea@dekalbschoolsga.org,678.874.4402, ,-84.302177,33.695847,2019,2018-19,644,DeKalb County,1103,Barack H. Obama Elementary Magnet School of Technology,Elementary School,938,21,59,13,9,46,24,15,7
-84.31603119,33.86298846,718,6441104,PK-05,2630 Skyland Dr NE,Brookhaven,GA,30319-0000,2630 Skyland Dr NE,Brookhaven,30319-0000,"McMillan, LaShawn",Renita_McMillan@dekalbschoolsga.org,678.874.1502, ,-84.316027,33.862982,2019,2018-19,644,DeKalb County,1104,John Robert Lewis Elementary School,Elementary School,,,,,,,,,
-84.21167215,33.77940145,719,6442050,PK-05,659 Allgood Rd,Stone Mountain,GA,30083-4576,659 Allgood Rd,Stone Mountain,30083-4576,"Carter, William",william_j_carter@dekalbschoolsga.org,678.676.5102,678.676.5110,-84.211668,33.779395,2019,2018-19,644,DeKalb County,2050,Allgood Elementary School,Elementary School,536,25,45,12,2,62,13,13,9
-84.25068016,33.72813044,720,6442054,12-Sep,2106 Columbia Dr,Decatur,GA,30032-7202,2106 Columbia Dr,Decatur,30032-7202,"Boochee-Davis, Derrica",derrica_boochee-davis@dekalbschoolsga.org,678.874.0802,678.874.0810,-84.250676,33.728124,2019,2018-19,644,DeKalb County,2054,Columbia High School,High School,958,31,66,14,3,42,29,18,8
